input_name,normalized,slug,found,method,confidence,source_url,saved_path,variants_tried,error
mls minnesota united fc,mls minnesota united fc,mls_minnesota_united_fc,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/f/fa/MNUFC_-_Minnesota_United_-_MLS_-_FC_Dallas.jpg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_minnesota_united_fc.jpg,mls minnesota united fc,
mls nashville sc,mls nashville sc,mls_nashville_sc,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/2/2d/MLS_crest_logo_RGB_-_Nashville_SC.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_nashville_sc.svg,mls nashville sc,
mls new england revolution,mls new engl& revolution,mls_new_engl_revolution,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/b/bc/Publications_de_la_Section_historique_de_l%27Institut_royal_grand-ducal_de_Luxembourg_%28IA_bub_gb_fUgDAAAAYAAJ%29.pdf,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_new_engl_revolution.png,mls new engl& revolution,
mls new york city fc,mls new york city fc,mls_new_york_city_fc,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/e/ed/MLS_crest_logo_RGB_-_New_York_City_FC_2024.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_new_york_city_fc.svg,mls new york city fc,
mls new york red bulls,mls new york red bulls,mls_new_york_red_bulls,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/2/24/MLS_crest_logo_RGB_-_New_York_Red_Bulls.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_new_york_red_bulls.svg,mls new york red bulls,
mls orlando city sc,mls orl&o city sc,mls_orl_o_city_sc,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/5/54/A_time-table%2C_with_notes_of_the_westbound_Trancontinental_train_%28microform%29_-_the_Great_Lakes_route_-_Toronto_and_Chicago_Line_%28IA_cihm_00435%29.pdf,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_orl_o_city_sc.png,mls orl&o city sc,
mls philadelphia union,mls philadelphia union,mls_philadelphia_union,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/e/ec/MLS_crest_logo_RGB_-_Philadelphia_Union_2015.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_philadelphia_union.svg,mls philadelphia union,
mls portland timbers,mls portl& timbers,mls_portl_timbers,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/c/c3/Portland_Timbers_lineup_vs_RSL.jpg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_portl_timbers.jpg,mls portl& timbers,
mls real salt lake,mls real salt lake,mls_real_salt_lake,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/2/2c/MLS_FC_Dallas_at_Real_Salt_Lake_%2851429518265%29.jpg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_real_salt_lake.jpg,mls real salt lake,
mls san diego fc,mls san diego fc,mls_san_diego_fc,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/f/f4/MLS_crest_logo_RGB_-_San_Diego_FC.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_san_diego_fc.svg,mls san diego fc,
mls san jose earthquakes,mls san jose earthquakes,mls_san_jose_earthquakes,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/a/a6/MLS_crest_logo_RGB_-_San_Jose_Earthquakes.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_san_jose_earthquakes.svg,mls san jose earthquakes,
mls seattle sounders fc,mls seattle sounders fc,mls_seattle_sounders_fc,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/9/90/MLS_crest_logo_RGB_-_Seattle_Sounders_FC_2015.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_seattle_sounders_fc.svg,mls seattle sounders fc,
mls sporting kansas city,mls sporting kansas city,mls_sporting_kansas_city,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/e/e7/MLS_crest_logo_RGB_-_Sporting_Kansas_City.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_sporting_kansas_city.svg,mls sporting kansas city,
mls st. louis city sc,mls st louis city sc,mls_st_louis_city_sc,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/e/e3/MLS_crest_logo_RGB_-_St._Louis_City_SC.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_st_louis_city_sc.svg,mls st louis city sc,
mls toronto fc,mls toronto fc,mls_toronto_fc,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/d/dc/MLS_crest_logo_RGB_-_Toronto_FC.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_toronto_fc.svg,mls toronto fc,
mls vancouver whitecaps fc,mls vancouver whitecaps fc,mls_vancouver_whitecaps_fc,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/1/12/MLS_crest_logo_RGB_-_Vancouver_Whitecaps_FC.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_vancouver_whitecaps_fc.svg,mls vancouver whitecaps fc,
mls leagues cup américa,mls leagues cup américa,mls_leagues_cup_américa,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/9/9d/Columbus_Crew_2023_MLS_Cup_championship_parade_-_DPLA_-_0472a36edfe5361f5bd37ee755112d34_%28page_10%29.jpg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_américa.jpg,mls leagues cup américa,
mls leagues cup atlas,mls leagues cup atlas,mls_leagues_cup_atlas,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/9/98/The_Paper_Trade_Journal_1886-07-24-_Vol_15_Iss_30_%28IA_sim_paper-trade-journal_1886-07-24_15_30%29.pdf,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_atlas.png,mls leagues cup atlas,
mls leagues cup atlético san luis,mls leagues cup atlético san luis,mls_leagues_cup_atlético_san_luis,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/c/c7/Major_League_Soccer_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_atlético_san_luis.svg,mls leagues cup atlético san luis | mls leagues,
mls leagues cup cruz azul,mls leagues cup cruz azul,mls_leagues_cup_cruz_azul,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/c/c7/Major_League_Soccer_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_cruz_azul.svg,mls leagues cup cruz azul | mls leagues,
mls leagues cup guadalajara,mls leagues cup guadalajara,mls_leagues_cup_guadalajara,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/c/c7/Major_League_Soccer_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_guadalajara.svg,mls leagues cup guadalajara | mls leagues,
mls leagues cup juárez,mls leagues cup juárez,mls_leagues_cup_juárez,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/c/c7/Major_League_Soccer_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_juárez.svg,mls leagues cup juárez | mls leagues,
mls leagues cup león,mls leagues cup león,mls_leagues_cup_león,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/9/9e/The_Enterprise_1925-04-16_%28IA_cssf_001504%29.pdf,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_león.png,mls leagues cup león,
mls leagues cup mazatlán,mls leagues cup mazatlán,mls_leagues_cup_mazatlán,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/c/c7/Major_League_Soccer_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_mazatlán.svg,mls leagues cup mazatlán | mls leagues,
mls leagues cup monterrey,mls leagues cup monterrey,mls_leagues_cup_monterrey,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/c/c7/Major_League_Soccer_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_monterrey.svg,mls leagues cup monterrey | mls leagues,
mls leagues cup necaxa,mls leagues cup necaxa,mls_leagues_cup_necaxa,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/c/c7/Major_League_Soccer_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_necaxa.svg,mls leagues cup necaxa | mls leagues,
mls leagues cup pachuca,mls leagues cup pachuca,mls_leagues_cup_pachuca,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/c/c7/Major_League_Soccer_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_pachuca.svg,mls leagues cup pachuca | mls leagues,
mls leagues cup puebla,mls leagues cup puebla,mls_leagues_cup_puebla,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/6/65/Glendale_Daily_Press_1921-09-12_%28IA_cgl_001612%29.pdf,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_puebla.png,mls leagues cup puebla,
mls leagues cup pumas unam,mls leagues cup pumas unam,mls_leagues_cup_pumas_unam,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/c/c7/Major_League_Soccer_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_pumas_unam.svg,mls leagues cup pumas unam | mls leagues,
mls leagues cup querétaro,mls leagues cup querétaro,mls_leagues_cup_querétaro,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/c/c7/Major_League_Soccer_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_querétaro.svg,mls leagues cup querétaro | mls leagues,
mls leagues cup santos laguna,mls leagues cup santos laguna,mls_leagues_cup_santos_laguna,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/c/c7/Major_League_Soccer_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_santos_laguna.svg,mls leagues cup santos laguna | mls leagues,
mls leagues cup tigres uanl,mls leagues cup tigres uanl,mls_leagues_cup_tigres_uanl,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/c/c7/Major_League_Soccer_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_tigres_uanl.svg,mls leagues cup tigres uanl | mls leagues,
mls leagues cup tijuana,mls leagues cup tijuana,mls_leagues_cup_tijuana,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/c/c7/Major_League_Soccer_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_tijuana.svg,mls leagues cup tijuana | mls leagues,
mls leagues cup toluca,mls leagues cup toluca,mls_leagues_cup_toluca,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/c/c7/Major_League_Soccer_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mls_leagues_cup_toluca.svg,mls leagues cup toluca | mls leagues,
mlb strike zone,mlb strike zone,mlb_strike_zone,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/7/74/Camouflage_for_marines_%28IA_camouflageformar00unit%29.pdf,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_strike_zone.png,mlb strike zone,
mlb big inning,mlb big inning,mlb_big_inning,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/1/11/Analyzing_the_effects_of_human_performance_under_stress_%28IA_analyzingeffects109454099%29.pdf,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_big_inning.png,mlb big inning,
mlb arizona diamondbacks,mlb arizona diamondbacks,mlb_arizona_diamondbacks,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/9/94/Arizona_Diamondbacks_wordmark_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_arizona_diamondbacks.svg,mlb arizona diamondbacks,
mlb atlanta braves,mlb atlanta braves,mlb_atlanta_braves,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/5/5d/Atlanta_Braves_radio_affiliates.png,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_atlanta_braves.png,mlb atlanta braves,
mlb baltimore orioles,mlb baltimore orioles,mlb_baltimore_orioles,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/e/ed/Baltimore_Orioles_dugout_%2835355780946%29.jpg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_baltimore_orioles.jpg,mlb baltimore orioles,
mlb boston red sox,mlb boston red sox,mlb_boston_red_sox,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/f/fe/Boston_Red_Sox_cap_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_boston_red_sox.svg,mlb boston red sox,
mlb chicago cubs,mlb chicago cubs,mlb_chicago_cubs,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/6/61/Chicago_Cubs_logo1.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_chicago_cubs.svg,mlb chicago cubs,
mlb chicago white sox,mlb chicago white sox,mlb_chicago_white_sox,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/0/04/Chicago_White_Sox_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_chicago_white_sox.svg,mlb chicago white sox,
mlb cincinnati reds,mlb cincinnati reds,mlb_cincinnati_reds,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/e/e7/Cincinnati_Reds_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_cincinnati_reds.svg,mlb cincinnati reds,
mlb cleveland guardians,mlb clevel& guardians,mlb_clevel_guardians,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/a/a6/Major_League_Baseball_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_clevel_guardians.svg,mlb clevel& guardians | mlb clevel& | mlb,
mlb colorado rockies,mlb colorado rockies,mlb_colorado_rockies,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/3/31/Colorado_Rockies_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_colorado_rockies.svg,mlb colorado rockies,
mlb detroit tigers,mlb detroit tigers,mlb_detroit_tigers,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/2/20/Detroit_tigers_textlogo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_detroit_tigers.svg,mlb detroit tigers,
mlb houston astros,mlb houston astros,mlb_houston_astros,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/6/63/Houston_Astros_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_houston_astros.svg,mlb houston astros,
mlb kansas city royals,mlb kansas city royals,mlb_kansas_city_royals,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/2/2d/Kansas_City_Royals_uniforms%2C_MLB_Players_Weekend.jpg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_kansas_city_royals.jpg,mlb kansas city royals,
mlb los angeles angels,mlb los angeles angels,mlb_los_angeles_angels,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/a/a1/Los_Angeles_Angels_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_los_angeles_angels.svg,mlb los angeles angels,
mlb los angeles dodgers,mlb los angeles dodgers,mlb_los_angeles_dodgers,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/b/b9/St._Louis_Cardinals_0%2C_Los_Angeles_Dodgers_0%2C_Dodger_Stadium%2C_Los_Angeles%2C_California_%2814331296150%29.jpg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_los_angeles_dodgers.jpg,mlb los angeles dodgers,
mlb miami marlins,mlb miami marlins,mlb_miami_marlins,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/a/a4/Fleet_Week_Fort_Lauderdale_service_members_attend_Miami_Marlins_MLB_baseball_game_%28250422-N-AW702-1006%29.jpg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_miami_marlins.jpg,mlb miami marlins,
mlb milwaukee brewers,mlb milwaukee brewers,mlb_milwaukee_brewers,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/4/4d/Milwaukee_Brewers_radio_affiliates.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_milwaukee_brewers.svg,mlb milwaukee brewers,
mlb minnesota twins,mlb minnesota twins,mlb_minnesota_twins,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/d/dd/Kepler_-_Minnesota_Twins_-_Target_Field_-_MLB_%2848221419621%29.jpg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_minnesota_twins.jpg,mlb minnesota twins,
mlb new york mets,mlb new york mets,mlb_new_york_mets,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/1/15/New_York_Mets_radio_affiliates.png,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_new_york_mets.png,mlb new york mets,
mlb new york yankees,mlb new york yankees,mlb_new_york_yankees,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/0/0c/New_York_Yankees_radio_affiliates.png,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_new_york_yankees.png,mlb new york yankees,
mlb oakland athletics,mlb oakl& athletics,mlb_oakl_athletics,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/8/80/U.S._export_sales_%28IA_CAT10191428692%29.pdf,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_oakl_athletics.png,mlb oakl& athletics | mlb oakl&,
mlb philadelphia phillies,mlb philadelphia phillies,mlb_philadelphia_phillies,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/f/fb/Philadelphia_Phillies_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_philadelphia_phillies.svg,mlb philadelphia phillies,
mlb pittsburgh pirates,mlb pittsburgh pirates,mlb_pittsburgh_pirates,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/c/ce/PittsburghPiratesCapLogo.png,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_pittsburgh_pirates.png,mlb pittsburgh pirates,
mlb san diego padres,mlb san diego padres,mlb_san_diego_padres,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/2/2f/San_Diego_Padres_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_san_diego_padres.svg,mlb san diego padres,
mlb san francisco giants,mlb san francisco giants,mlb_san_francisco_giants,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/6/68/San_Francisco_Giants_logo.png,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_san_francisco_giants.png,mlb san francisco giants,
mlb seattle mariners,mlb seattle mariners,mlb_seattle_mariners,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/5/5e/Seattle_Mariners_%289440344714%29_%28cropped%29.jpg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_seattle_mariners.jpg,mlb seattle mariners,
mlb st. louisrdinals,mlb st louisrdinals,mlb_st_louisrdinals,True,commons_search,0.7,https://upload.wikimedia.org/wikipedia/commons/f/f7/Logo_of_the_St._Louis_Cardinals_%281920%E2%80%931921%29.webp,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_st_louisrdinals.webp,mlb st louisrdinals | mlb st,
mlb tampa bay rays,mlb tampa bay rays,mlb_tampa_bay_rays,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/5/55/Tampa_Bay_Rays_Logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_tampa_bay_rays.svg,mlb tampa bay rays,
mlb texas rangers,mlb texas rangers,mlb_texas_rangers,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/c/c7/Texas_Rangers_logo.svg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_texas_rangers.svg,mlb texas rangers,
mlb toronto blue jays,mlb toronto blue jays,mlb_toronto_blue_jays,True,commons_search,0.8,https://upload.wikimedia.org/wikipedia/commons/f/fc/Blue_Jays_Mascot%2C_Toronto_Blue_Jays_5%2C_Baltimore_Orioles_1%2C_Rogers_Centre%2C_Toronto%2C_Ontario_%2829358620863%29.jpg,C:\Users\Plex\PycharmProjects\PeakDecline\static\img\logos\mlb_toronto_blue_jays.jpg,mlb toronto blue jays,
